"lake","station","date","depth","species.code","species","density.cells.l","biomass.mg.m3","length.um","width.um","cell.volume.um3","group"
"Conestogo","clw",2017-08-10,2,"P7644","Ceratium hirundinella (Muller) Schrank",7000,351.86,60,40,50265.5,"Dinoflagellate"
"Conestogo","clw",2017-08-17,2,"P1041","Aphanizomenon flos-aquae Ralfs and Born.",540000,2171.45,320,4,4021.2,"Cyanophyte"
"Conestogo","clw",2017-08-17,2,"P1076","Woronichinia compacta (Lemmermann) Komarek and Hindak",47000,193.88,0,0,4125,"Cyanophyte"
"Conestogo","clw",2017-08-17,2,"P1077","Pseudanabaena sp.",79366,7.98,32,2,100.5,"Cyanophyte"
"Conestogo","clw",2017-08-17,2,"P1132","Anabaena crassa (Lemm.) Kom-Legn. & Crongerg",1000,5.03,96,10,5026.5,"Cyanophyte"
"Conestogo","clw",2017-08-17,2,"P1205","Heterocycts (Aphanizomenon flos-aquae)",81000,4.71,6,4.3,58.1,"Cyanophyte"
"Conestogo","clw",2017-08-17,2,"P1211","Aphanizomenon Akinetes",2000,0.35,18,4.3,174.3,"Cyanophyte"
"Conestogo","clw",2017-08-17,2,"P2105","Chlamydomonas spp.",1071441,62.79,7,4,58.6,"Chlorophyte"
"Conestogo","clw",2017-08-17,2,"P2121","Oocystis lacustris Chodat",238098,6.74,6,3,28.3,"Chlorophyte"
"Conestogo","clw",2017-08-17,2,"P2126","Chodatella sp.",39683,2,6,4,50.3,"Chlorophyte"
"Conestogo","clw",2017-08-17,2,"P2136","Dictyosphaerium pulchellum Wood",4563545,516.14,6,6,113.1,"Chlorophyte"
"Conestogo","clw",2017-08-17,2,"P2141","Monoraphidium contortum (Thur.) Komarkova-Legnerova",436513,8.12,21,1.5,18.6,"Chlorophyte"
"Conestogo","clw",2017-08-17,2,"P2178","Cosmarium sp.",2000,2.79,20,20,1396.3,"Chlorophyte"
"Conestogo","clw",2017-08-17,2,"P2222","Treubaria sp.",39683,0.56,3,3,14.1,"Chlorophyte"
"Conestogo","clw",2017-08-17,2,"P4351","Small chrysophyceae",753977,10.63,3,3,14.1,"Chrysophyte"
"Conestogo","clw",2017-08-17,2,"P4352","Large chrysophyceae",39683,7.13,7,7,179.6,"Chrysophyte"
"Conestogo","clw",2017-08-17,2,"P4355","Chrysochromulina parva Lackey",5317522,347.77,5,5,65.4,"Chrysophyte"
"Conestogo","clw",2017-08-17,2,"P4357","Chrysococcus sp.",238098,15.57,5,5,65.4,"Chrysophyte"
"Conestogo","clw",2017-08-17,2,"P4418","Salpingoeca frequentissima (Zach.) Lemmermann",1547637,46.74,6,3.1,30.2,"Chrysophyte"
"Conestogo","clw",2017-08-17,2,"P5509","Cyclotella ocellata Pant.",396830,49.56,4.3,8.6,124.9,"Diatom"
"Conestogo","clw",2017-08-17,2,"P5515","Fragilaria crotonensis Kitton",11000,3.27,71,4,297.4,"Diatom"
"Conestogo","clw",2017-08-17,2,"P5523","Synedra ulna (Nitzsch) Ehrenberg",2000,4.52,240,6,2261.9,"Diatom"
"Conestogo","clw",2017-08-17,2,"P5524","Asterionella formosa Hassall",15000,1.41,90,2,94.2,"Diatom"
"Conestogo","clw",2017-08-17,2,"P5540","Aulacoseira italica v subarctica (O. Muller) Simonsen",7000,121.88,416,7.3,17411.2,"Diatom"
"Conestogo","clw",2017-08-17,2,"P5551","Cyclotella michiganiana Skvortzow",595245,14.58,2.5,5,24.5,"Diatom"
"Conestogo","clw",2017-08-17,2,"P6554","Rhodomonas minuta Skuja",16627177,2402.63,11.5,6,144.5,"Cryptophyte"
"Conestogo","clw",2017-08-17,2,"P6558","Cryptomonas erosa Ehrenberg",339000,605.35,26.1,14,1785.7,"Cryptophyte"
"Conestogo","clw",2017-08-17,2,"P6565","Cryptomonas rostratiformis Skuja",9000,20.32,33,14,2257.8,"Cryptophyte"
"Conestogo","clw",2017-08-17,2,"P6568","Katablepharis ovalis Skuja",4047666,180.93,8,4,44.7,"Cryptophyte"
"Conestogo","clw",2017-08-17,2,"P7632","Gymnodinium sp.",4000,36.81,26,26,9202.8,"Dinoflagellate"
"Conestogo","clw",2017-08-17,2,"P7639","Peridinium pusillum (Penard) Lemmermann",16000,53.91,18.6,18.6,3369.3,"Dinoflagellate"
"Conestogo","clw",2017-08-17,2,"P7644","Ceratium hirundinella (Muller) Schrank",10000,502.66,60,40,50265.5,"Dinoflagellate"
